"","City","ID","year","seas","variable","value"
"6412","LUCKNOW/AMAUSI(A)","42369",1980,"ON","Prec",0.251666666666667
"6413","LUCKNOW/AMAUSI(A)","42369",1981,"ON","Prec",0.528813559322034
"6414","LUCKNOW/AMAUSI(A)","42369",1982,"ON","Prec",0.476271186440678
"6415","LUCKNOW/AMAUSI(A)","42369",1983,"ON","Prec",0.35
"6416","LUCKNOW/AMAUSI(A)","42369",1984,"ON","Prec",0.252459016393443
"6417","LUCKNOW/AMAUSI(A)","42369",1985,"ON","Prec",5.6655737704918
"6418","LUCKNOW/AMAUSI(A)","42369",1986,"ON","Prec",1.02
"6419","LUCKNOW/AMAUSI(A)","42369",1987,"ON","Prec",1.29180327868852
"6420","LUCKNOW/AMAUSI(A)","42369",1988,"ON","Prec",1.65666666666667
"6421","LUCKNOW/AMAUSI(A)","42369",1989,"ON","Prec",0.20983606557377
"6422","LUCKNOW/AMAUSI(A)","42369",1990,"ON","Prec",0.918032786885246
"6423","LUCKNOW/AMAUSI(A)","42369",1991,"ON","Prec",0.189830508474576
"6424","LUCKNOW/AMAUSI(A)","42369",1992,"ON","Prec",0.250847457627119
"6425","LUCKNOW/AMAUSI(A)","42369",1993,"ON","Prec",0
"6426","LUCKNOW/AMAUSI(A)","42369",1994,"ON","Prec",0
"6427","LUCKNOW/AMAUSI(A)","42369",1995,"ON","Prec",0
"6428","LUCKNOW/AMAUSI(A)","42369",1996,"ON","Prec",0.0189655172413793
"6429","LUCKNOW/AMAUSI(A)","42369",1997,"ON","Prec",2.37868852459016
"6430","LUCKNOW/AMAUSI(A)","42369",1998,"ON","Prec",0.296666666666667
"6431","LUCKNOW/AMAUSI(A)","42369",1999,"ON","Prec",0.995081967213115
"6432","LUCKNOW/AMAUSI(A)","42369",2000,"ON","Prec",0
"6433","LUCKNOW/AMAUSI(A)","42369",2001,"ON","Prec",2.67868852459016
"6434","LUCKNOW/AMAUSI(A)","42369",2002,"ON","Prec",0.0377049180327869
"6435","LUCKNOW/AMAUSI(A)","42369",2003,"ON","Prec",0
"6436","LUCKNOW/AMAUSI(A)","42369",2004,"ON","Prec",0.216393442622951
"6437","LUCKNOW/AMAUSI(A)","42369",2005,"ON","Prec",0.0819672131147541
"6438","LUCKNOW/AMAUSI(A)","42369",2006,"ON","Prec",0.636065573770492
"6439","LUCKNOW/AMAUSI(A)","42369",2007,"ON","Prec",0.0852459016393443
"6440","LUCKNOW/AMAUSI(A)","42369",2008,"ON","Prec",0.0655737704918033
"6441","LUCKNOW/AMAUSI(A)","42369",2009,"ON","Prec",1.47049180327869
"6442","LUCKNOW/AMAUSI(A)","42369",2010,"ON","Prec",0.629508196721312
"6443","LUCKNOW/AMAUSI(A)","42369",2011,"ON","Prec",0.0229508196721311
"6444","LUCKNOW/AMAUSI(A)","42369",2012,"ON","Prec",0
"6445","LUCKNOW/AMAUSI(A)","42369",2013,"ON","Prec",0.686885245901639
"6446","LUCKNOW/AMAUSI(A)","42369",2014,"ON","Prec",1.26065573770492
"6447","LUCKNOW/AMAUSI(A)","42369",2015,"ON","Prec",0.0557377049180328
"6448","LUCKNOW/AMAUSI(A)","42369",2016,"ON","Prec",0.532786885245902
"6449","LUCKNOW/AMAUSI(A)","42369",2017,"ON","Prec",NA
"6450","LUCKNOW/AMAUSI(A)","42369",2018,"ON","Prec",NA
"6451","GUWAHATI / BORJHAR(A)","42410",1969,"ON","Prec",1.51803278688525
"6452","GUWAHATI / BORJHAR(A)","42410",1970,"ON","Prec",3.24262295081967
"6453","GUWAHATI / BORJHAR(A)","42410",1971,"ON","Prec",2.61311475409836
"6454","GUWAHATI / BORJHAR(A)","42410",1972,"ON","Prec",0.720338983050847
"6455","GUWAHATI / BORJHAR(A)","42410",1973,"ON","Prec",2.26166666666667
"6456","GUWAHATI / BORJHAR(A)","42410",1974,"ON","Prec",2.40983606557377
"6457","GUWAHATI / BORJHAR(A)","42410",1975,"ON","Prec",1.49672131147541
"6458","GUWAHATI / BORJHAR(A)","42410",1976,"ON","Prec",1.1672131147541
"6459","GUWAHATI / BORJHAR(A)","42410",1977,"ON","Prec",4.62131147540984
"6460","GUWAHATI / BORJHAR(A)","42410",1978,"ON","Prec",1.28793103448276
"6461","GUWAHATI / BORJHAR(A)","42410",1979,"ON","Prec",2.04754098360656
"6462","GUWAHATI / BORJHAR(A)","42410",1980,"ON","Prec",1.35762711864407
"6463","GUWAHATI / BORJHAR(A)","42410",1981,"ON","Prec",0.0557377049180328
"6464","GUWAHATI / BORJHAR(A)","42410",1982,"ON","Prec",2.13220338983051
"6465","GUWAHATI / BORJHAR(A)","42410",1983,"ON","Prec",2.61639344262295
"6466","GUWAHATI / BORJHAR(A)","42410",1984,"ON","Prec",1.57704918032787
"6467","GUWAHATI / BORJHAR(A)","42410",1985,"ON","Prec",0.221311475409836
"6468","GUWAHATI / BORJHAR(A)","42410",1986,"ON","Prec",4.22622950819672
"6469","GUWAHATI / BORJHAR(A)","42410",1987,"ON","Prec",2.06666666666667
"6470","GUWAHATI / BORJHAR(A)","42410",1988,"ON","Prec",2.61639344262295
"6471","GUWAHATI / BORJHAR(A)","42410",1989,"ON","Prec",1.88524590163934
"6472","GUWAHATI / BORJHAR(A)","42410",1990,"ON","Prec",2.37868852459016
"6473","GUWAHATI / BORJHAR(A)","42410",1991,"ON","Prec",5.21311475409836
"6474","GUWAHATI / BORJHAR(A)","42410",1992,"ON","Prec",1.03833333333333
"6475","GUWAHATI / BORJHAR(A)","42410",1993,"ON","Prec",2.48
"6476","GUWAHATI / BORJHAR(A)","42410",1994,"ON","Prec",12.9833333333333
"6477","GUWAHATI / BORJHAR(A)","42410",1995,"ON","Prec",6.44545454545455
"6478","GUWAHATI / BORJHAR(A)","42410",1996,"ON","Prec",13.025
"6479","GUWAHATI / BORJHAR(A)","42410",1997,"ON","Prec",0.252459016393443
"6480","GUWAHATI / BORJHAR(A)","42410",1998,"ON","Prec",3.27213114754098
"6481","GUWAHATI / BORJHAR(A)","42410",1999,"ON","Prec",2.90166666666667
"6482","GUWAHATI / BORJHAR(A)","42410",2000,"ON","Prec",0.748333333333333
"6483","GUWAHATI / BORJHAR(A)","42410",2001,"ON","Prec",3.28688524590164
"6484","GUWAHATI / BORJHAR(A)","42410",2002,"ON","Prec",1.405
"6485","GUWAHATI / BORJHAR(A)","42410",2003,"ON","Prec",3.43
"6486","GUWAHATI / BORJHAR(A)","42410",2004,"ON","Prec",5.87049180327869
"6487","GUWAHATI / BORJHAR(A)","42410",2005,"ON","Prec",2.03793103448276
"6488","GUWAHATI / BORJHAR(A)","42410",2006,"ON","Prec",2.22622950819672
"6489","GUWAHATI / BORJHAR(A)","42410",2007,"ON","Prec",2.47377049180328
"6490","GUWAHATI / BORJHAR(A)","42410",2008,"ON","Prec",0.970491803278688
"6491","GUWAHATI / BORJHAR(A)","42410",2009,"ON","Prec",3.33770491803279
"6492","GUWAHATI / BORJHAR(A)","42410",2010,"ON","Prec",2.01311475409836
"6493","GUWAHATI / BORJHAR(A)","42410",2011,"ON","Prec",0.118032786885246
"6494","GUWAHATI / BORJHAR(A)","42410",2012,"ON","Prec",1.99016393442623
"6495","GUWAHATI / BORJHAR(A)","42410",2013,"ON","Prec",3.51803278688525
"6496","GUWAHATI / BORJHAR(A)","42410",2014,"ON","Prec",1.2672131147541
"6497","GUWAHATI / BORJHAR(A)","42410",2015,"ON","Prec",1.04098360655738
"6498","GUWAHATI / BORJHAR(A)","42410",2016,"ON","Prec",1.21639344262295
"6499","GUWAHATI / BORJHAR(A)","42410",2017,"ON","Prec",1.99833333333333
"6500","GUWAHATI / BORJHAR(A)","42410",2018,"ON","Prec",0.259016393442623
"6501","IMPHAL / TULIHAL(A)","42623",1969,"ON","Prec",2.21166666666667
"6502","IMPHAL / TULIHAL(A)","42623",1970,"ON","Prec",4.01
"6503","IMPHAL / TULIHAL(A)","42623",1971,"ON","Prec",2.97166666666667
"6504","IMPHAL / TULIHAL(A)","42623",1972,"ON","Prec",1.05932203389831
"6505","IMPHAL / TULIHAL(A)","42623",1973,"ON","Prec",5.03793103448276
"6506","IMPHAL / TULIHAL(A)","42623",1974,"ON","Prec",2.52786885245902
"6507","IMPHAL / TULIHAL(A)","42623",1975,"ON","Prec",5.31639344262295
"6508","IMPHAL / TULIHAL(A)","42623",1976,"ON","Prec",8.34237288135593
"6509","IMPHAL / TULIHAL(A)","42623",1977,"ON","Prec",1.61803278688525
"6510","IMPHAL / TULIHAL(A)","42623",1978,"ON","Prec",1.08461538461538
"6511","IMPHAL / TULIHAL(A)","42623",1979,"ON","Prec",1.20327868852459
"6512","IMPHAL / TULIHAL(A)","42623",1980,"ON","Prec",3.90862068965517
"6513","IMPHAL / TULIHAL(A)","42623",1981,"ON","Prec",1.16065573770492
"6514","IMPHAL / TULIHAL(A)","42623",1982,"ON","Prec",1.51803278688525
"6515","IMPHAL / TULIHAL(A)","42623",1983,"ON","Prec",4.19672131147541
"6516","IMPHAL / TULIHAL(A)","42623",1984,"ON","Prec",0.88135593220339
"6517","IMPHAL / TULIHAL(A)","42623",1985,"ON","Prec",0.244262295081967
"6518","IMPHAL / TULIHAL(A)","42623",1986,"ON","Prec",6.26393442622951
"6519","IMPHAL / TULIHAL(A)","42623",1987,"ON","Prec",2.195
"6520","IMPHAL / TULIHAL(A)","42623",1988,"ON","Prec",2.45666666666667
"6521","IMPHAL / TULIHAL(A)","42623",1989,"ON","Prec",3.38333333333333
"6522","IMPHAL / TULIHAL(A)","42623",1990,"ON","Prec",4.13
"6523","IMPHAL / TULIHAL(A)","42623",1991,"ON","Prec",5.06885245901639
"6524","IMPHAL / TULIHAL(A)","42623",1992,"ON","Prec",2.5
"6525","IMPHAL / TULIHAL(A)","42623",1993,"ON","Prec",1.74545454545455
"6526","IMPHAL / TULIHAL(A)","42623",1994,"ON","Prec",4.09166666666667
"6527","IMPHAL / TULIHAL(A)","42623",1995,"ON","Prec",7.02142857142857
"6528","IMPHAL / TULIHAL(A)","42623",1996,"ON","Prec",6.11538461538461
"6529","IMPHAL / TULIHAL(A)","42623",1997,"ON","Prec",0.295
"6530","IMPHAL / TULIHAL(A)","42623",1998,"ON","Prec",0.99
"6531","IMPHAL / TULIHAL(A)","42623",1999,"ON","Prec",3.18360655737705
"6532","IMPHAL / TULIHAL(A)","42623",2000,"ON","Prec",3.60333333333333
"6533","IMPHAL / TULIHAL(A)","42623",2001,"ON","Prec",4.05245901639344
"6534","IMPHAL / TULIHAL(A)","42623",2002,"ON","Prec",3.09508196721311
"6535","IMPHAL / TULIHAL(A)","42623",2003,"ON","Prec",1.42131147540984
"6536","IMPHAL / TULIHAL(A)","42623",2004,"ON","Prec",2.63934426229508
"6537","IMPHAL / TULIHAL(A)","42623",2005,"ON","Prec",2.77627118644068
"6538","IMPHAL / TULIHAL(A)","42623",2006,"ON","Prec",0.578688524590164
"6539","IMPHAL / TULIHAL(A)","42623",2007,"ON","Prec",3.34262295081967
"6540","IMPHAL / TULIHAL(A)","42623",2008,"ON","Prec",1.59344262295082
"6541","IMPHAL / TULIHAL(A)","42623",2009,"ON","Prec",2.68688524590164
"6542","IMPHAL / TULIHAL(A)","42623",2010,"ON","Prec",3.45573770491803
"6543","IMPHAL / TULIHAL(A)","42623",2011,"ON","Prec",0.449180327868852
"6544","IMPHAL / TULIHAL(A)","42623",2012,"ON","Prec",3.32786885245902
"6545","IMPHAL / TULIHAL(A)","42623",2013,"ON","Prec",1.11639344262295
"6546","IMPHAL / TULIHAL(A)","42623",2014,"ON","Prec",0.508196721311475
"6547","IMPHAL / TULIHAL(A)","42623",2015,"ON","Prec",2.00819672131148
"6548","IMPHAL / TULIHAL(A)","42623",2016,"ON","Prec",3.42
"6549","IMPHAL / TULIHAL(A)","42623",2017,"ON","Prec",3.91639344262295
"6550","IMPHAL / TULIHAL(A)","42623",2018,"ON","Prec",0.773770491803279
"6551","AHMEDABAD (A)","42647",1969,"ON","Prec",0
"6552","AHMEDABAD (A)","42647",1970,"ON","Prec",0.134426229508197
"6553","AHMEDABAD (A)","42647",1971,"ON","Prec",0.206666666666667
"6554","AHMEDABAD (A)","42647",1972,"ON","Prec",0
"6555","AHMEDABAD (A)","42647",1973,"ON","Prec",0.0229508196721311
"6556","AHMEDABAD (A)","42647",1974,"ON","Prec",0.413114754098361
"6557","AHMEDABAD (A)","42647",1975,"ON","Prec",0.122950819672131
"6558","AHMEDABAD (A)","42647",1976,"ON","Prec",0.816393442622951
"6559","AHMEDABAD (A)","42647",1977,"ON","Prec",0.0426229508196721
"6560","AHMEDABAD (A)","42647",1978,"ON","Prec",0.498360655737705
"6561","AHMEDABAD (A)","42647",1979,"ON","Prec",1.39344262295082
"6562","AHMEDABAD (A)","42647",1980,"ON","Prec",0.00655737704918033
"6563","AHMEDABAD (A)","42647",1981,"ON","Prec",1.04098360655738
"6564","AHMEDABAD (A)","42647",1982,"ON","Prec",1.86229508196721
"6565","AHMEDABAD (A)","42647",1983,"ON","Prec",1.58196721311475
"6566","AHMEDABAD (A)","42647",1984,"ON","Prec",0
"6567","AHMEDABAD (A)","42647",1985,"ON","Prec",4.35593220338983
"6568","AHMEDABAD (A)","42647",1986,"ON","Prec",0
"6569","AHMEDABAD (A)","42647",1987,"ON","Prec",0
"6570","AHMEDABAD (A)","42647",1988,"ON","Prec",0.0101694915254237
"6571","AHMEDABAD (A)","42647",1989,"ON","Prec",0
"6572","AHMEDABAD (A)","42647",1990,"ON","Prec",0.180327868852459
"6573","AHMEDABAD (A)","42647",1991,"ON","Prec",0
"6574","AHMEDABAD (A)","42647",1992,"ON","Prec",0
"6575","AHMEDABAD (A)","42647",1993,"ON","Prec",0.247540983606557
"6576","AHMEDABAD (A)","42647",1994,"ON","Prec",0
"6577","AHMEDABAD (A)","42647",1995,"ON","Prec",0.0524590163934426
"6578","AHMEDABAD (A)","42647",1996,"ON","Prec",0.60983606557377
"6579","AHMEDABAD (A)","42647",1997,"ON","Prec",0.0688524590163934
"6580","AHMEDABAD (A)","42647",1998,"ON","Prec",0.552459016393443
"6581","AHMEDABAD (A)","42647",1999,"ON","Prec",0.99344262295082
"6582","AHMEDABAD (A)","42647",2000,"ON","Prec",0
"6583","AHMEDABAD (A)","42647",2001,"ON","Prec",0.340983606557377
"6584","AHMEDABAD (A)","42647",2002,"ON","Prec",0
"6585","AHMEDABAD (A)","42647",2003,"ON","Prec",0
"6586","AHMEDABAD (A)","42647",2004,"ON","Prec",0.152459016393443
"6587","AHMEDABAD (A)","42647",2005,"ON","Prec",0
"6588","AHMEDABAD (A)","42647",2006,"ON","Prec",0
"6589","AHMEDABAD (A)","42647",2007,"ON","Prec",0
"6590","AHMEDABAD (A)","42647",2008,"ON","Prec",0.00327868852459016
"6591","AHMEDABAD (A)","42647",2009,"ON","Prec",0.104918032786885
"6592","AHMEDABAD (A)","42647",2010,"ON","Prec",0.654098360655738
"6593","AHMEDABAD (A)","42647",2011,"ON","Prec",0.00327868852459016
"6594","AHMEDABAD (A)","42647",2012,"ON","Prec",0
"6595","AHMEDABAD (A)","42647",2013,"ON","Prec",1.03770491803279
"6596","AHMEDABAD (A)","42647",2014,"ON","Prec",0.0344262295081967
"6597","AHMEDABAD (A)","42647",2015,"ON","Prec",0
"6598","AHMEDABAD (A)","42647",2016,"ON","Prec",1.62950819672131
"6599","AHMEDABAD (A)","42647",2017,"ON","Prec",0
"6600","AHMEDABAD (A)","42647",2018,"ON","Prec",NA
"6601","KOLKATA (ALIPORE)","42807",1969,"ON","Prec",1.57833333333333
"6602","KOLKATA (ALIPORE)","42807",1970,"ON","Prec",4.14426229508197
"6603","KOLKATA (ALIPORE)","42807",1971,"ON","Prec",2.49322033898305
"6604","KOLKATA (ALIPORE)","42807",1972,"ON","Prec",1.71639344262295
"6605","KOLKATA (ALIPORE)","42807",1973,"ON","Prec",3.91166666666667
"6606","KOLKATA (ALIPORE)","42807",1974,"ON","Prec",5.01475409836066
"6607","KOLKATA (ALIPORE)","42807",1975,"ON","Prec",4.39508196721312
"6608","KOLKATA (ALIPORE)","42807",1976,"ON","Prec",0.275409836065574
"6609","KOLKATA (ALIPORE)","42807",1977,"ON","Prec",1.73559322033898
"6610","KOLKATA (ALIPORE)","42807",1978,"ON","Prec",3.08524590163934
"6611","KOLKATA (ALIPORE)","42807",1979,"ON","Prec",1.20327868852459
"6612","KOLKATA (ALIPORE)","42807",1980,"ON","Prec",2.30819672131148
"6613","KOLKATA (ALIPORE)","42807",1981,"ON","Prec",0
"6614","KOLKATA (ALIPORE)","42807",1982,"ON","Prec",0.451666666666667
"6615","KOLKATA (ALIPORE)","42807",1983,"ON","Prec",3.3728813559322
"6616","KOLKATA (ALIPORE)","42807",1984,"ON","Prec",1.6327868852459
"6617","KOLKATA (ALIPORE)","42807",1985,"ON","Prec",2.01206896551724
"6618","KOLKATA (ALIPORE)","42807",1986,"ON","Prec",2.59649122807018
"6619","KOLKATA (ALIPORE)","42807",1987,"ON","Prec",2.42131147540984
"6620","KOLKATA (ALIPORE)","42807",1988,"ON","Prec",3.45409836065574
"6621","KOLKATA (ALIPORE)","42807",1989,"ON","Prec",4.54098360655738
"6622","KOLKATA (ALIPORE)","42807",1990,"ON","Prec",3.0016393442623
"6623","KOLKATA (ALIPORE)","42807",1991,"ON","Prec",2.79491525423729
"6624","KOLKATA (ALIPORE)","42807",1992,"ON","Prec",0.92
"6625","KOLKATA (ALIPORE)","42807",1993,"ON","Prec",3.04915254237288
"6626","KOLKATA (ALIPORE)","42807",1994,"ON","Prec",1.80333333333333
"6627","KOLKATA (ALIPORE)","42807",1995,"ON","Prec",6.19016393442623
"6628","KOLKATA (ALIPORE)","42807",1996,"ON","Prec",2.84918032786885
"6629","KOLKATA (ALIPORE)","42807",1997,"ON","Prec",1.40655737704918
"6630","KOLKATA (ALIPORE)","42807",1998,"ON","Prec",8.41666666666667
"6631","KOLKATA (ALIPORE)","42807",1999,"ON","Prec",7.51147540983607
"6632","KOLKATA (ALIPORE)","42807",2000,"ON","Prec",2.43333333333333
"6633","KOLKATA (ALIPORE)","42807",2001,"ON","Prec",3.58196721311475
"6634","KOLKATA (ALIPORE)","42807",2002,"ON","Prec",2.56393442622951
"6635","KOLKATA (ALIPORE)","42807",2003,"ON","Prec",6.34262295081967
"6636","KOLKATA (ALIPORE)","42807",2004,"ON","Prec",5.76065573770492
"6637","KOLKATA (ALIPORE)","42807",2005,"ON","Prec",7.38360655737705
"6638","KOLKATA (ALIPORE)","42807",2006,"ON","Prec",2.57704918032787
"6639","KOLKATA (ALIPORE)","42807",2007,"ON","Prec",3.16885245901639
"6640","KOLKATA (ALIPORE)","42807",2008,"ON","Prec",1.79642857142857
"6641","KOLKATA (ALIPORE)","42807",2009,"ON","Prec",1.75901639344262
"6642","KOLKATA (ALIPORE)","42807",2010,"ON","Prec",1.72295081967213
"6643","KOLKATA (ALIPORE)","42807",2011,"ON","Prec",0.385245901639344
"6644","KOLKATA (ALIPORE)","42807",2012,"ON","Prec",2.95245901639344
"6645","KOLKATA (ALIPORE)","42807",2013,"ON","Prec",8.57540983606557
"6646","KOLKATA (ALIPORE)","42807",2014,"ON","Prec",1.07377049180328
"6647","KOLKATA (ALIPORE)","42807",2015,"ON","Prec",1.61475409836066
"6648","KOLKATA (ALIPORE)","42807",2016,"ON","Prec",2.99180327868852
"6649","KOLKATA (ALIPORE)","42807",2017,"ON","Prec",8.68709677419355
"6650","KOLKATA (ALIPORE)","42807",2018,"ON","Prec",NA
"6651","NAGPUR (MAYO HOSPITAL)","42866",1969,"ON","Prec",0.00983606557377049
"6652","NAGPUR (MAYO HOSPITAL)","42866",1970,"ON","Prec",0
"6653","NAGPUR (MAYO HOSPITAL)","42866",1971,"ON","Prec",2.04754098360656
"6654","NAGPUR (MAYO HOSPITAL)","42866",1972,"ON","Prec",1.45423728813559
"6655","NAGPUR (MAYO HOSPITAL)","42866",1973,"ON","Prec",3.4983606557377
"6656","NAGPUR (MAYO HOSPITAL)","42866",1974,"ON","Prec",2.10350877192982
"6657","NAGPUR (MAYO HOSPITAL)","42866",1975,"ON","Prec",1.42622950819672
"6658","NAGPUR (MAYO HOSPITAL)","42866",1976,"ON","Prec",0.898360655737705
"6659","NAGPUR (MAYO HOSPITAL)","42866",1977,"ON","Prec",1.44833333333333
"6660","NAGPUR (MAYO HOSPITAL)","42866",1978,"ON","Prec",0.419672131147541
"6661","NAGPUR (MAYO HOSPITAL)","42866",1979,"ON","Prec",0.180327868852459
"6662","NAGPUR (MAYO HOSPITAL)","42866",1980,"ON","Prec",0
"6663","NAGPUR (MAYO HOSPITAL)","42866",1981,"ON","Prec",0.331147540983607
"6664","NAGPUR (MAYO HOSPITAL)","42866",1982,"ON","Prec",NA
"6665","NAGPUR (MAYO HOSPITAL)","42866",1983,"ON","Prec",1.15438596491228
"6666","NAGPUR (MAYO HOSPITAL)","42866",1984,"ON","Prec",1.07333333333333
"6667","NAGPUR (MAYO HOSPITAL)","42866",1985,"ON","Prec",3.52131147540984
"6668","NAGPUR (MAYO HOSPITAL)","42866",1986,"ON","Prec",0.39344262295082
"6669","NAGPUR (MAYO HOSPITAL)","42866",1987,"ON","Prec",1.61016949152542
"6670","NAGPUR (MAYO HOSPITAL)","42866",1988,"ON","Prec",1.51612903225806
"6671","NAGPUR (MAYO HOSPITAL)","42866",1989,"ON","Prec",0.73859649122807
"6672","NAGPUR (MAYO HOSPITAL)","42866",1990,"ON","Prec",2.62258064516129
"6673","NAGPUR (MAYO HOSPITAL)","42866",1991,"ON","Prec",0.0032258064516129
"6674","NAGPUR (MAYO HOSPITAL)","42866",1992,"ON","Prec",0.216
"6675","NAGPUR (MAYO HOSPITAL)","42866",1993,"ON","Prec",1.77049180327869
"6676","NAGPUR (MAYO HOSPITAL)","42866",1994,"ON","Prec",2.46229508196721
"6677","NAGPUR (MAYO HOSPITAL)","42866",1995,"ON","Prec",0.744262295081967
"6678","NAGPUR (MAYO HOSPITAL)","42866",1996,"ON","Prec",NA
"6679","NAGPUR (MAYO HOSPITAL)","42866",1997,"ON","Prec",1.05
"6680","NAGPUR (MAYO HOSPITAL)","42866",1998,"ON","Prec",1.33
"6681","NAGPUR (MAYO HOSPITAL)","42866",1999,"ON","Prec",3.53114754098361
"6682","NAGPUR (MAYO HOSPITAL)","42866",2000,"ON","Prec",NA
"6683","NAGPUR (MAYO HOSPITAL)","42866",2001,"ON","Prec",2.45245901639344
"6684","NAGPUR (MAYO HOSPITAL)","42866",2002,"ON","Prec",NA
"6685","NAGPUR (MAYO HOSPITAL)","42866",2003,"ON","Prec",NA
"6686","NAGPUR (MAYO HOSPITAL)","42866",2004,"ON","Prec",NA
"6687","NAGPUR (MAYO HOSPITAL)","42866",2005,"ON","Prec",NA
"6688","NAGPUR (MAYO HOSPITAL)","42866",2006,"ON","Prec",NA
"6689","NAGPUR (MAYO HOSPITAL)","42866",2007,"ON","Prec",NA
"6690","NAGPUR (MAYO HOSPITAL)","42866",2008,"ON","Prec",NA
"6691","NAGPUR (MAYO HOSPITAL)","42866",2009,"ON","Prec",NA
"6692","NAGPUR (MAYO HOSPITAL)","42866",2010,"ON","Prec",NA
"6693","NAGPUR (MAYO HOSPITAL)","42866",2011,"ON","Prec",NA
"6694","NAGPUR (MAYO HOSPITAL)","42866",2012,"ON","Prec",NA
"6695","NAGPUR (MAYO HOSPITAL)","42866",2013,"ON","Prec",NA
"6696","NAGPUR (MAYO HOSPITAL)","42866",2014,"ON","Prec",NA
"6697","NAGPUR (MAYO HOSPITAL)","42866",2015,"ON","Prec",NA
"6698","NAGPUR (MAYO HOSPITAL)","42866",2016,"ON","Prec",NA
"6699","NAGPUR (MAYO HOSPITAL)","42866",2017,"ON","Prec",NA
"6700","NAGPUR (MAYO HOSPITAL)","42866",2018,"ON","Prec",NA
"6701","BHUBANESHWAR(A)","42971",1969,"ON","Prec",2.34098360655738
"6702","BHUBANESHWAR(A)","42971",1970,"ON","Prec",2.60819672131148
"6703","BHUBANESHWAR(A)","42971",1971,"ON","Prec",2.72881355932203
"6704","BHUBANESHWAR(A)","42971",1972,"ON","Prec",1.94754098360656
"6705","BHUBANESHWAR(A)","42971",1973,"ON","Prec",6.82622950819672
"6706","BHUBANESHWAR(A)","42971",1974,"ON","Prec",3.77540983606557
"6707","BHUBANESHWAR(A)","42971",1975,"ON","Prec",3.92131147540984
"6708","BHUBANESHWAR(A)","42971",1976,"ON","Prec",1.79298245614035
"6709","BHUBANESHWAR(A)","42971",1977,"ON","Prec",3.74666666666667
"6710","BHUBANESHWAR(A)","42971",1978,"ON","Prec",2.92033898305085
"6711","BHUBANESHWAR(A)","42971",1979,"ON","Prec",1.51475409836066
"6712","BHUBANESHWAR(A)","42971",1980,"ON","Prec",2.38571428571429
"6713","BHUBANESHWAR(A)","42971",1981,"ON","Prec",0.89672131147541
"6714","BHUBANESHWAR(A)","42971",1982,"ON","Prec",0.806779661016949
"6715","BHUBANESHWAR(A)","42971",1983,"ON","Prec",1.95245901639344
"6716","BHUBANESHWAR(A)","42971",1984,"ON","Prec",0.876271186440678
"6717","BHUBANESHWAR(A)","42971",1985,"ON","Prec",4.48518518518518
"6718","BHUBANESHWAR(A)","42971",1986,"ON","Prec",6.02950819672131
"6719","BHUBANESHWAR(A)","42971",1987,"ON","Prec",3.38852459016393
"6720","BHUBANESHWAR(A)","42971",1988,"ON","Prec",1.49672131147541
"6721","BHUBANESHWAR(A)","42971",1989,"ON","Prec",0.50327868852459
"6722","BHUBANESHWAR(A)","42971",1990,"ON","Prec",6.04098360655738
"6723","BHUBANESHWAR(A)","42971",1991,"ON","Prec",2.84098360655738
"6724","BHUBANESHWAR(A)","42971",1992,"ON","Prec",3.00983606557377
"6725","BHUBANESHWAR(A)","42971",1993,"ON","Prec",1.67704918032787
"6726","BHUBANESHWAR(A)","42971",1994,"ON","Prec",2.99016393442623
"6727","BHUBANESHWAR(A)","42971",1995,"ON","Prec",9.01475409836065
"6728","BHUBANESHWAR(A)","42971",1996,"ON","Prec",2.57704918032787
"6729","BHUBANESHWAR(A)","42971",1997,"ON","Prec",0.701639344262295
"6730","BHUBANESHWAR(A)","42971",1998,"ON","Prec",6.85737704918033
"6731","BHUBANESHWAR(A)","42971",1999,"ON","Prec",15.2483333333333
"6732","BHUBANESHWAR(A)","42971",2000,"ON","Prec",1.09344262295082
"6733","BHUBANESHWAR(A)","42971",2001,"ON","Prec",NA
"6734","BHUBANESHWAR(A)","42971",2002,"ON","Prec",1.78032786885246
"6735","BHUBANESHWAR(A)","42971",2003,"ON","Prec",7.67704918032787
"6736","BHUBANESHWAR(A)","42971",2004,"ON","Prec",4.06833333333333
"6737","BHUBANESHWAR(A)","42971",2005,"ON","Prec",5.01475409836066
"6738","BHUBANESHWAR(A)","42971",2006,"ON","Prec",1.66833333333333
"6739","BHUBANESHWAR(A)","42971",2007,"ON","Prec",1.79180327868852
"6740","BHUBANESHWAR(A)","42971",2008,"ON","Prec",0.637704918032787
"6741","BHUBANESHWAR(A)","42971",2009,"ON","Prec",1.46415094339623
"6742","BHUBANESHWAR(A)","42971",2010,"ON","Prec",3.90677966101695
"6743","BHUBANESHWAR(A)","42971",2011,"ON","Prec",NA
"6744","BHUBANESHWAR(A)","42971",2012,"ON","Prec",1.91290322580645
"6745","BHUBANESHWAR(A)","42971",2013,"ON","Prec",8.18292682926829
"6746","BHUBANESHWAR(A)","42971",2014,"ON","Prec",4.79333333333333
"6747","BHUBANESHWAR(A)","42971",2015,"ON","Prec",0.144
"6748","BHUBANESHWAR(A)","42971",2016,"ON","Prec",NA
"6749","BHUBANESHWAR(A)","42971",2017,"ON","Prec",4.84074074074074
"6750","BHUBANESHWAR(A)","42971",2018,"ON","Prec",6.43
